ID;score
282901;0.36
282902;0.38
282903;0.39
282904;0.08
282905;0.36
282906;0.22
282907;0.18
282908;0.39
282909;0.11
282910;0.1
282911;0.35
282912;0.37
282913;0.08
282914;0.39
282915;0.5
282916;0.14
282917;0.6
282918;0.1
282919;0.38
282920;0.26
282921;0.2
282922;0.03
282923;0.28
282924;0.15
282925;0.38
282926;0.56
282927;0.05
282928;0.35
282929;0.69
282930;0.39
282931;0.35
282932;0.44
282933;0.3
282934;0.36
282935;0.48
282936;0.47
282937;0.39
282938;0.06
282939;0.44
282940;0.17
282941;0.07
282942;0.12
282943;0.07
282944;0.22
282945;0.28
282946;0.31
282947;0.0
282948;0.23
282949;0.21
282950;0.51
282951;0.3
282952;0.44
282953;0.46
282954;0.1
282955;0.01
282956;0.22
282957;0.36
282958;0.45
282959;0.29
282960;0.17
282961;0.33
282962;0.02
282963;0.07
282964;0.23
282965;0.27
282966;0.27
282967;0.02
282968;0.11
282969;0.38
282970;0.51
282971;0.81
282972;0.04
282973;0.06
282974;0.22
282975;0.18
282976;0.01
282977;0.39
282978;0.73
282979;0.2
282980;0.1
282981;0.07
282982;0.16
282983;0.65
282984;0.41
282985;0.53
282986;0.05
282987;0.09
282988;0.67
282989;0.16
282990;0.44
282991;0.2
282992;0.7
282993;0.49
282994;0.01
282995;0.35
282996;0.15
282997;0.42
282998;0.38
282999;0.03
283000;0.35
283001;0.18
283002;0.07
283003;0.04
283004;0.06
283005;0.23
283006;0.2
283007;0.24
283008;0.01
283009;0.42
283010;0.23
283011;0.09
283012;0.03
283013;0.69
283014;0.14
283015;0.29
283016;0.38
283017;0.26
283018;0.1
283019;0.33
283020;0.09
283021;0.08
283022;0.25
283023;0.2
283024;0.11
283025;0.09
283026;0.6
283027;0.3
283028;0.17
283029;0.25
283030;0.42
283031;0.36
283032;0.49
283033;0.01
283034;0.18
283035;0.14
283036;0.15
283037;0.51
283038;0.49
283039;0.08
283040;0.12
283041;0.27
283042;0.42
283043;0.2
283044;0.03
283045;0.37
283046;0.58
283047;0.41
283048;0.43
283049;0.39
283050;0.0
283051;0.08
283052;0.29
283053;0.48
283054;0.04
283055;0.46
283056;0.09
283057;0.15
283058;0.52
283059;0.32
283060;0.05
283061;0.17
283062;0.6
283063;0.47
283064;0.2
283065;0.57
283066;0.44
283067;0.4
283068;0.1
283069;0.11
283070;0.03
283071;0.4
283072;0.16
283073;0.03
283074;0.02
283075;0.03
283076;0.41
283077;0.34
283078;0.07
283079;0.21
283080;0.19
283081;0.02
283082;0.18
283083;0.1
283084;0.14
283085;0.39
283086;0.21
283087;0.49
283088;0.44
283089;0.48
283090;0.12
283091;0.57
283092;0.78
283093;0.15
283094;0.29
283095;0.41
283096;0.53
283097;0.27
283098;0.18
283099;0.7
283100;0.04
283101;0.28
283102;0.57
283103;0.04
283104;0.05
283105;0.3
283106;0.46
283107;0.06
283108;0.5
283109;0.43
283110;0.63
283111;0.64
283112;0.07
283113;0.2
283114;0.27
283115;0.22
283116;0.43
283117;0.29
283118;0.27
283119;0.05
283120;0.17
283121;0.26
283122;0.12
283123;0.58
283124;0.11
283125;0.47
283126;0.58
283127;0.12
283128;0.03
283129;0.25
283130;0.46
283131;0.05
283132;0.21
283133;0.56
283134;0.32
283135;0.46
283136;0.37
283137;0.19
283138;0.1
283139;0.13
283140;0.35
283141;0.33
283142;0.02
283143;0.45
283144;0.09
283145;0.04
283146;0.42
283147;0.36
283148;0.25
283149;0.31
283150;0.24
283151;0.38
283152;0.52
283153;0.66
283154;0.07
283155;0.17
283156;0.5
283157;0.29
283158;0.31
283159;0.43
283160;0.27
283161;0.2
283162;0.1
283163;0.6
283164;0.18
283165;0.25
283166;0.7
283167;0.15
283168;0.53
283169;0.56
283170;0.13
283171;0.66
283172;0.29
283173;0.03
283174;0.55
283175;0.01
283176;0.39
283177;0.63
283178;0.5
283179;0.09
283180;0.29
283181;0.15
283182;0.04
283183;0.12
283184;0.09
283185;0.23
283186;0.8
283187;0.19
283188;0.21
283189;0.21
283190;0.15
283191;0.46
283192;0.24
283193;0.44
283194;0.33
283195;0.64
283196;0.37
283197;0.02
283198;0.39
283199;0.01
283200;0.33
283201;0.26
283202;0.53
283203;0.6
283204;0.12
283205;0.0
283206;0.29
283207;0.23
283208;0.14
283209;0.04
283210;0.01
283211;0.42
283212;0.24
283213;0.1
283214;0.07
283215;0.57
283216;0.24
283217;0.25
283218;0.16
283219;0.29
283220;0.13
283221;0.33
283222;0.09
283223;0.38
283224;0.23
283225;0.43
283226;0.1
283227;0.37
283228;0.26
283229;0.18
283230;0.06
283231;0.06
283232;0.25
283233;0.26
283234;0.4
283235;0.04
283236;0.18
283237;0.44
283238;0.64
283239;0.19
283240;0.16
283241;0.12
283242;0.25
283243;0.04
283244;0.02
283245;0.28
283246;0.35
283247;0.01
283248;0.57
283249;0.21
283250;0.41
283251;0.26
283252;0.05
283253;0.61
283254;0.01
283255;0.12
283256;0.2
283257;0.46
283258;0.04
283259;0.06
283260;0.14
283261;0.11
283262;0.02
283263;0.21
283264;0.1
283265;0.45
283266;0.49
283267;0.52
283268;0.02
283269;0.33
283270;0.1
283271;0.25
283272;0.35
283273;0.05
283274;0.37
283275;0.23
283276;0.21
283277;0.3
283278;0.18
283279;0.38
283280;0.21
283281;0.25
283282;0.18
283283;0.48
283284;0.17
283285;0.34
283286;0.24
283287;0.62
283288;0.21
283289;0.13
283290;0.33
283291;0.31
283292;0.39
283293;0.44
283294;0.35
283295;0.01
283296;0.21
283297;0.54
283298;0.25
283299;0.45
283300;0.28
283301;0.24
283302;0.2
283303;0.06
283304;0.03
283305;0.21
283306;0.49
283307;0.05
283308;0.15
283309;0.51
283310;0.09
283311;0.06
283312;0.26
283313;0.38
283314;0.47
283315;0.35
283316;0.22
283317;0.31
283318;0.31
283319;0.22
283320;0.38
283321;0.57
283322;0.15
283323;0.01
283324;0.12
283325;0.38
283326;0.16
283327;0.1
283328;0.49
283329;0.5
283330;0.4
283331;0.09
283332;0.19
283333;0.33
283334;0.11
283335;0.33
283336;0.64
283337;0.48
283338;0.48
283339;0.13
283340;0.3
283341;0.76
283342;0.55
283343;0.44
283344;0.07
283345;0.15
283346;0.12
283347;0.19
283348;0.31
283349;0.46
283350;0.51
283351;0.38
283352;0.16
283353;0.13
283354;0.16
283355;0.5
283356;0.15
283357;0.51
283358;0.17
283359;0.43
283360;0.08
283361;0.56
283362;0.25
283363;0.01
283364;0.26
283365;0.29
283366;0.11
283367;0.17
283368;0.53
283369;0.17
283370;0.19
283371;0.23
283372;0.37
283373;0.36
283374;0.12
283375;0.15
283376;0.11
283377;0.35
283378;0.14
283379;0.3
283380;0.11
283381;0.08
283382;0.24
283383;0.1
283384;0.13
283385;0.04
283386;0.11
283387;0.5
283388;0.52
283389;0.02
283390;0.01
283391;0.18
283392;0.24
283393;0.28
283394;0.76
283395;0.2
283396;0.49
283397;0.12
283398;0.02
283399;0.1
283400;0.11
283401;0.18
283402;0.49
283403;0.05
283404;0.35
283405;0.24
283406;0.08
283407;0.13
283408;0.11
283409;0.25
283410;0.16
283411;0.01
283412;0.22
283413;0.16
283414;0.31
283415;0.37
283416;0.26
283417;0.42
283418;0.1
283419;0.0
283420;0.3
283421;0.53
283422;0.15
283423;0.42
283424;0.22
283425;0.35
283426;0.45
283427;0.2
283428;0.13
283429;0.39
283430;0.06
283431;0.5
283432;0.38
283433;0.72
283434;0.41
283435;0.14
283436;0.16
283437;0.01
283438;0.39
283439;0.41
283440;0.45
283441;0.28
283442;0.5
283443;0.53
283444;0.57
283445;0.55
283446;0.07
283447;0.61
283448;0.22
283449;0.33
283450;0.05
283451;0.06
283452;0.5
283453;0.19
283454;0.43
283455;0.57
283456;0.29
283457;0.02
283458;0.61
283459;0.0
283460;0.13
283461;0.09
283462;0.7
283463;0.09
283464;0.32
283465;0.54
283466;0.05
283467;0.06
283468;0.28
283469;0.36
283470;0.18
283471;0.23
283472;0.18
283473;0.58
283474;0.21
283475;0.08
283476;0.23
283477;0.15
283478;0.17
283479;0.03
283480;0.15
283481;0.12
283482;0.09
283483;0.02
283484;0.13
283485;0.15
283486;0.56
283487;0.24
283488;0.07
283489;0.43
283490;0.11
283491;0.25
283492;0.4
283493;0.04
283494;0.43
283495;0.48
283496;0.05
283497;0.68
283498;0.4
283499;0.13
283500;0.03
283501;0.01
283502;0.0
283503;0.77
283504;0.05
283505;0.31
283506;0.23
283507;0.73
283508;0.05
283509;0.19
283510;0.2
283511;0.15
283512;0.46
283513;0.16
283514;0.49
283515;0.01
283516;0.27
283517;0.15
283518;0.29
283519;0.48
283520;0.01
283521;0.17
283522;0.45
283523;0.08
283524;0.16
283525;0.19
283526;0.15
283527;0.12
283528;0.14
283529;0.31
283530;0.61
283531;0.01
283532;0.24
283533;0.13
283534;0.4
283535;0.16
283536;0.09
283537;0.34
283538;0.13
283539;0.42
283540;0.1
283541;0.1
283542;0.35
283543;0.38
283544;0.3
283545;0.02
283546;0.3
283547;0.61
283548;0.12
283549;0.33
283550;0.57
283551;0.05
283552;0.31
283553;0.32
283554;0.04
283555;0.33
283556;0.41
283557;0.23
283558;0.07
283559;0.51
283560;0.03
283561;0.19
283562;0.39
283563;0.02
283564;0.38
283565;0.0
283566;0.28
283567;0.43
283568;0.33
283569;0.23
283570;0.3
283571;0.69
283572;0.36
283573;0.13
283574;0.6
283575;0.32
283576;0.08
283577;0.22
283578;0.06
283579;0.28
283580;0.29
283581;0.13
283582;0.14
283583;0.4
283584;0.4
283585;0.06
283586;0.01
283587;0.01
283588;0.41
283589;0.19
283590;0.27
283591;0.44
283592;0.46
283593;0.38
283594;0.21
283595;0.12
283596;0.12
283597;0.61
283598;0.39
283599;0.11
283600;0.14
283601;0.36
283602;0.02
283603;0.04
283604;0.44
283605;0.6
283606;0.31
283607;0.18
283608;0.2
283609;0.07
283610;0.05
283611;0.48
283612;0.08
283613;0.03
283614;0.11
283615;0.1
283616;0.17
283617;0.15
283618;0.26
283619;0.43
283620;0.21
283621;0.14
283622;0.83
283623;0.26
283624;0.06
283625;0.7
283626;0.55
283627;0.06
283628;0.43
283629;0.06
283630;0.23
283631;0.44
283632;0.04
283633;0.66
283634;0.11
283635;0.43
283636;0.13
283637;0.16
283638;0.24
283639;0.34
283640;0.09
283641;0.1
283642;0.02
283643;0.06
283644;0.02
283645;0.03
283646;0.18
283647;0.33
283648;0.44
283649;0.1
283650;0.19
283651;0.16
283652;0.51
283653;0.21
283654;0.1
283655;0.18
283656;0.19
283657;0.23
283658;0.39
283659;0.13
283660;0.48
283661;0.38
283662;0.35
283663;0.25
283664;0.06
283665;0.26
283666;0.74
283667;0.18
283668;0.19
283669;0.23
283670;0.3
283671;0.39
283672;0.21
283673;0.41
283674;0.22
283675;0.03
283676;0.09
283677;0.05
283678;0.03
283679;0.15
283680;0.78
283681;0.43
283682;0.14
283683;0.23
283684;0.48
283685;0.23
283686;0.65
283687;0.08
283688;0.6
283689;0.17
283690;0.68
283691;0.36
283692;0.53
283693;0.14
283694;0.32
283695;0.03
283696;0.17
283697;0.18
283698;0.34
283699;0.0
283700;0.06
283701;0.22
283702;0.08
283703;0.11
283704;0.25
283705;0.34
283706;0.36
283707;0.03
283708;0.0
283709;0.04
283710;0.1
283711;0.28
283712;0.23
283713;0.76
283714;0.23
283715;0.17
283716;0.17
283717;0.04
283718;0.47
283719;0.34
283720;0.44
283721;0.36
283722;0.2
283723;0.13
283724;0.08
283725;0.04
283726;0.53
283727;0.39
283728;0.33
283729;0.15
283730;0.63
283731;0.14
283732;0.46
283733;0.48
283734;0.06
283735;0.01
283736;0.17
283737;0.29
283738;0.0
283739;0.3
283740;0.05
283741;0.14
283742;0.15
283743;0.24
283744;0.25
283745;0.3
283746;0.01
283747;0.01
283748;0.1
283749;0.14
283750;0.13
283751;0.3
283752;0.18
283753;0.11
283754;0.43
283755;0.29
283756;0.17
283757;0.08
283758;0.27
283759;0.49
283760;0.27
283761;0.25
283762;0.66
283763;0.41
283764;0.19
283765;0.21
283766;0.36
283767;0.24
283768;0.06
283769;0.42
283770;0.69
283771;0.47
283772;0.04
283773;0.22
283774;0.58
283775;0.15
283776;0.08
283777;0.32
283778;0.01
283779;0.0
283780;0.38
283781;0.53
283782;0.51
283783;0.25
283784;0.35
283785;0.02
283786;0.06
283787;0.09
283788;0.05
283789;0.04
283790;0.07
283791;0.35
283792;0.48
283793;0.04
283794;0.81
283795;0.04
283796;0.03
283797;0.18
283798;0.3
283799;0.06
283800;0.09
283801;0.34
283802;0.0
283803;0.54
283804;0.67
283805;0.5
283806;0.68
283807;0.03
283808;0.33
283809;0.43
283810;0.01
283811;0.29
283812;0.46
283813;0.17
283814;0.33
283815;0.02
283816;0.34
283817;0.08
283818;0.16
283819;0.1
283820;0.34
283821;0.4
283822;0.35
283823;0.49
283824;0.61
283825;0.25
283826;0.14
283827;0.06
283828;0.51
283829;0.17
283830;0.08
283831;0.18
283832;0.46
283833;0.15
283834;0.19
283835;0.29
283836;0.63
283837;0.3
283838;0.1
283839;0.55
283840;0.05
283841;0.04
283842;0.82
283843;0.16
283844;0.16
283845;0.01
283846;0.36
283847;0.3
283848;0.32
283849;0.2
283850;0.11
283851;0.29
283852;0.32
283853;0.43
283854;0.53
283855;0.37
283856;0.34
283857;0.37
283858;0.15
283859;0.08
283860;0.05
283861;0.13
283862;0.53
283863;0.22
283864;0.09
283865;0.59
283866;0.44
283867;0.01
283868;0.04
283869;0.12
283870;0.33
283871;0.3
283872;0.02
283873;0.52
283874;0.27
283875;0.26
283876;0.57
283877;0.53
283878;0.23
283879;0.46
283880;0.22
283881;0.65
283882;0.03
283883;0.39
283884;0.05
283885;0.2
283886;0.26
283887;0.05
283888;0.34
283889;0.2
283890;0.12
283891;0.33
283892;0.12
283893;0.09
283894;0.1
283895;0.09
283896;0.23
283897;0.69
283898;0.52
283899;0.3
283900;0.33
283901;0.36
283902;0.28
283903;0.45
283904;0.64
283905;0.24
283906;0.21
283907;0.23
283908;0.21
283909;0.39
283910;0.44
283911;0.08
283912;0.04
283913;0.42
283914;0.21
283915;0.2
283916;0.05
283917;0.05
283918;0.31
283919;0.36
283920;0.05
283921;0.27
283922;0.54
283923;0.14
283924;0.54
283925;0.13
283926;0.07
283927;0.18
283928;0.45
283929;0.18
283930;0.39
283931;0.23
283932;0.16
283933;0.34
283934;0.15
283935;0.18
283936;0.07
283937;0.28
283938;0.22
283939;0.38
283940;0.53
283941;0.6
283942;0.03
283943;0.49
283944;0.21
283945;0.21
283946;0.08
283947;0.07
283948;0.06
283949;0.22
283950;0.24
283951;0.33
283952;0.52
283953;0.58
283954;0.46
283955;0.12
283956;0.16
283957;0.07
283958;0.14
283959;0.04
283960;0.53
283961;0.21
283962;0.5
283963;0.21
283964;0.17
283965;0.11
283966;0.45
283967;0.47
283968;0.22
283969;0.12
283970;0.07
283971;0.18
283972;0.28
283973;0.62
283974;0.3
283975;0.01
283976;0.23
283977;0.23
283978;0.07
283979;0.28
283980;0.13
283981;0.25
283982;0.03
283983;0.22
283984;0.45
283985;0.14
283986;0.01
283987;0.12
283988;0.28
283989;0.65
283990;0.14
283991;0.31
283992;0.21
283993;0.27
283994;0.03
283995;0.12
283996;0.12
283997;0.15
283998;0.02
283999;0.1
284000;0.3
284001;0.63
284002;0.13
284003;0.26
284004;0.02
284005;0.15
284006;0.06
284007;0.48
284008;0.31
284009;0.28
284010;0.1
284011;0.19
284012;0.57
284013;0.09
284014;0.04
284015;0.55
284016;0.47
284017;0.43
284018;0.68
284019;0.85
284020;0.2
284021;0.11
284022;0.38
284023;0.28
284024;0.2
284025;0.18
284026;0.14
284027;0.36
284028;0.07
284029;0.05
284030;0.12
284031;0.16
284032;0.02
284033;0.39
284034;0.04
284035;0.68
284036;0.37
284037;0.44
284038;0.15
284039;0.23
284040;0.13
284041;0.43
284042;0.21
284043;0.19
284044;0.3
284045;0.6
284046;0.44
284047;0.3
284048;0.14
284049;0.53
284050;0.28
284051;0.15
284052;0.1
284053;0.06
284054;0.55
284055;0.0
284056;0.06
284057;0.11
284058;0.41
284059;0.71
284060;0.18
284061;0.25
284062;0.28
284063;0.2
284064;0.68
284065;0.22
284066;0.25
284067;0.16
284068;0.54
284069;0.19
284070;0.1
284071;0.28
284072;0.55
284073;0.24
284074;0.43
284075;0.44
284076;0.14
284077;0.03
284078;0.3
284079;0.34
284080;0.34
284081;0.22
284082;0.46
284083;0.17
284084;0.17
284085;0.36
284086;0.3
284087;0.03
284088;0.05
284089;0.56
284090;0.06
284091;0.2
284092;0.14
284093;0.06
284094;0.09
284095;0.49
284096;0.37
284097;0.28
284098;0.14
284099;0.32
284100;0.08
284101;0.1
284102;0.42
284103;0.43
284104;0.26
284105;0.07
284106;0.25
284107;0.0
284108;0.21
284109;0.25
284110;0.1
284111;0.23
284112;0.15
284113;0.63
284114;0.5
284115;0.12
284116;0.04
284117;0.33
284118;0.3
284119;0.82
284120;0.1
284121;0.1
284122;0.26
284123;0.25
284124;0.23
284125;0.43
284126;0.21
284127;0.06
284128;0.15
284129;0.42
284130;0.32
284131;0.09
284132;0.09
284133;0.12
284134;0.56
284135;0.08
284136;0.21
284137;0.23
284138;0.59
284139;0.14
284140;0.29
284141;0.18
284142;0.14
284143;0.15
284144;0.48
284145;0.49
284146;0.47
284147;0.18
284148;0.41
284149;0.19
284150;0.38
284151;0.54
284152;0.46
284153;0.37
284154;0.12
284155;0.07
284156;0.1
284157;0.04
284158;0.28
284159;0.36
284160;0.13
284161;0.13
284162;0.07
284163;0.09
284164;0.23
284165;0.01
284166;0.91
284167;0.11
284168;0.0
284169;0.06
284170;0.48
284171;0.1
284172;0.52
284173;0.39
284174;0.4
284175;0.12
284176;0.29
284177;0.65
284178;0.06
284179;0.14
284180;0.36
284181;0.08
284182;0.08
284183;0.21
284184;0.17
284185;0.32
284186;0.37
284187;0.33
284188;0.32
284189;0.33
284190;0.5
284191;0.73
284192;0.26
284193;0.1
284194;0.2
284195;0.08
284196;0.49
284197;0.52
284198;0.37
284199;0.79
284200;0.29
284201;0.18
284202;0.35
284203;0.23
284204;0.01
284205;0.26
284206;0.49
284207;0.12
284208;0.26
284209;0.16
284210;0.07
284211;0.03
284212;0.02
284213;0.04
284214;0.56
284215;0.28
284216;0.49
284217;0.43
284218;0.55
284219;0.03
284220;0.22
284221;0.4
284222;0.4
284223;0.07
284224;0.29
284225;0.41
284226;0.49
284227;0.33
284228;0.35
284229;0.1
284230;0.61
284231;0.37
284232;0.08
284233;0.71
284234;0.32
284235;0.1
284236;0.16
284237;0.1
284238;0.1
284239;0.19
284240;0.1
284241;0.21
284242;0.0
284243;0.23
284244;0.45
284245;0.4
284246;0.18
284247;0.14
284248;0.04
284249;0.62
284250;0.29
284251;0.22
284252;0.48
284253;0.0
284254;0.11
284255;0.66
284256;0.48
284257;0.08
284258;0.12
284259;0.42
284260;0.35
284261;0.19
284262;0.06
284263;0.42
284264;0.1
284265;0.22
284266;0.3
284267;0.53
284268;0.2
284269;0.01
284270;0.49
284271;0.01
284272;0.16
284273;0.07
284274;0.16
284275;0.49
284276;0.64
284277;0.32
284278;0.09
284279;0.15
284280;0.35
284281;0.24
284282;0.42
284283;0.22
284284;0.07
284285;0.2
284286;0.31
284287;0.46
284288;0.25
284289;0.17
284290;0.39
284291;0.29
284292;0.15
284293;0.54
284294;0.08
284295;0.0
284296;0.12
284297;0.47
284298;0.4
284299;0.34
284300;0.26
284301;0.1
284302;0.3
284303;0.04
284304;0.3
284305;0.51
284306;0.25
284307;0.13
284308;0.27
284309;0.65
284310;0.24
284311;0.63
284312;0.37
284313;0.19
284314;0.63
284315;0.02
284316;0.23
284317;0.44
284318;0.63
284319;0.27
284320;0.11
284321;0.58
284322;0.34
284323;0.59
284324;0.1
284325;0.02
284326;0.18
284327;0.67
284328;0.27
284329;0.1
284330;0.18
284331;0.03
284332;0.05
284333;0.21
284334;0.01
284335;0.5
284336;0.02
284337;0.36
284338;0.35
284339;0.51
284340;0.15
284341;0.39
284342;0.19
284343;0.34
284344;0.27
284345;0.55
284346;0.21
284347;0.03
284348;0.11
284349;0.5
284350;0.3
284351;0.21
284352;0.34
284353;0.5
284354;0.25
284355;0.25
284356;0.55
284357;0.2
284358;0.55
284359;0.37
284360;0.15
284361;0.18
284362;0.17
284363;0.09
284364;0.08
284365;0.03
284366;0.09
284367;0.01
284368;0.41
284369;0.35
284370;0.02
284371;0.56
284372;0.18
284373;0.05
284374;0.31
284375;0.52
284376;0.27
284377;0.43
284378;0.47
284379;0.16
284380;0.73
284381;0.22
284382;0.19
284383;0.32
284384;0.04
284385;0.28
284386;0.47
284387;0.03
284388;0.07
284389;0.39
284390;0.12
284391;0.09
284392;0.51
284393;0.17
284394;0.51
284395;0.34
284396;0.41
284397;0.34
284398;0.12
284399;0.23
284400;0.14
284401;0.77
284402;0.27
284403;0.05
284404;0.51
284405;0.07
284406;0.18
284407;0.31
284408;0.0
284409;0.35
284410;0.42
284411;0.24
284412;0.03
284413;0.66
284414;0.12
284415;0.1
284416;0.48
284417;0.06
284418;0.31
284419;0.29
284420;0.17
284421;0.62
284422;0.31
284423;0.26
284424;0.37
284425;0.08
284426;0.22
284427;0.34
284428;0.44
284429;0.26
284430;0.01
284431;0.49
284432;0.63
284433;0.43
284434;0.29
284435;0.62
284436;0.4
284437;0.3
284438;0.1
284439;0.09
284440;0.36
284441;0.25
284442;0.05
284443;0.38
284444;0.72
284445;0.03
284446;0.23
284447;0.5
284448;0.5
284449;0.2
284450;0.38
284451;0.05
284452;0.47
284453;0.03
284454;0.18
284455;0.35
284456;0.13
284457;0.14
284458;0.33
284459;0.14
284460;0.07
284461;0.44
284462;0.35
284463;0.31
284464;0.06
284465;0.17
284466;0.57
284467;0.35
284468;0.21
284469;0.27
284470;0.19
284471;0.11
284472;0.44
284473;0.07
284474;0.03
284475;0.26
284476;0.11
284477;0.49
284478;0.03
284479;0.32
284480;0.12
284481;0.16
284482;0.25
284483;0.36
284484;0.64
284485;0.43
284486;0.09
284487;0.12
284488;0.31
284489;0.03
284490;0.27
284491;0.12
284492;0.37
284493;0.07
284494;0.61
284495;0.13
284496;0.25
284497;0.32
284498;0.33
284499;0.43
284500;0.29
284501;0.32
284502;0.06
284503;0.44
284504;0.5
284505;0.06
284506;0.38
284507;0.27
284508;0.0
284509;0.41
284510;0.05
284511;0.05
284512;0.27
284513;0.22
284514;0.19
284515;0.18
284516;0.01
284517;0.22
284518;0.13
284519;0.62
284520;0.04
284521;0.16
284522;0.42
284523;0.21
284524;0.53
284525;0.06
284526;0.35
284527;0.02
284528;0.08
284529;0.15
284530;0.07
284531;0.03
284532;0.4
284533;0.85
284534;0.42
284535;0.41
284536;0.02
284537;0.02
284538;0.12
284539;0.6
284540;0.12
284541;0.18
284542;0.34
284543;0.44
284544;0.36
284545;0.17
284546;0.52
284547;0.51
284548;0.41
284549;0.43
284550;0.23
284551;0.29
284552;0.31
284553;0.46
284554;0.21
284555;0.4
284556;0.16
284557;0.24
284558;0.42
284559;0.02
284560;0.2
284561;0.32
284562;0.74
284563;0.36
284564;0.14
284565;0.48
284566;0.23
284567;0.12
284568;0.38
284569;0.0
284570;0.12
284571;0.18
284572;0.12
284573;0.35
284574;0.15
284575;0.35
284576;0.38
284577;0.09
284578;0.25
284579;0.23
284580;0.37
284581;0.22
284582;0.35
284583;0.03
284584;0.52
284585;0.45
284586;0.35
284587;0.33
284588;0.29
284589;0.04
284590;0.1
284591;0.54
284592;0.05
284593;0.31
284594;0.31
284595;0.22
284596;0.17
284597;0.04
284598;0.03
284599;0.74
284600;0.55
284601;0.35
284602;0.27
284603;0.66
284604;0.23
284605;0.03
284606;0.29
284607;0.35
284608;0.52
284609;0.19
284610;0.11
284611;0.51
284612;0.44
284613;0.38
284614;0.04
284615;0.27
284616;0.14
284617;0.1
284618;0.24
284619;0.26
284620;0.05
284621;0.41
284622;0.21
284623;0.38
284624;0.2
284625;0.39
284626;0.13
284627;0.5
284628;0.03
284629;0.41
284630;0.43
284631;0.16
284632;0.18
284633;0.22
284634;0.1
284635;0.18
284636;0.27
284637;0.01
284638;0.15
284639;0.55
284640;0.25
284641;0.45
284642;0.17
284643;0.55
284644;0.25
284645;0.22
284646;0.12
284647;0.17
284648;0.16
284649;0.3
284650;0.29
284651;0.57
284652;0.16
284653;0.13
284654;0.25
284655;0.15
284656;0.52
284657;0.19
284658;0.08
284659;0.43
284660;0.01
284661;0.83
284662;0.05
284663;0.01
284664;0.12
284665;0.38
284666;0.0
284667;0.56
284668;0.79
284669;0.11
284670;0.55
284671;0.08
284672;0.28
284673;0.16
284674;0.43
284675;0.1
284676;0.05
284677;0.06
284678;0.23
284679;0.09
284680;0.59
284681;0.31
284682;0.34
284683;0.14
284684;0.01
284685;0.32
284686;0.18
284687;0.11
284688;0.05
284689;0.4
284690;0.06
284691;0.49
284692;0.3
284693;0.0
284694;0.28
284695;0.38
284696;0.01
284697;0.22
284698;0.16
284699;0.1
284700;0.05
284701;0.1
284702;0.06
284703;0.4
284704;0.34
284705;0.38
284706;0.27
284707;0.65
284708;0.52
284709;0.06
284710;0.39
284711;0.59
284712;0.35
284713;0.28
284714;0.23
284715;0.09
284716;0.5
284717;0.11
284718;0.02
284719;0.5
284720;0.1
284721;0.2
284722;0.25
284723;0.25
284724;0.09
284725;0.36
284726;0.34
284727;0.45
284728;0.28
284729;0.46
284730;0.05
284731;0.27
284732;0.39
284733;0.34
284734;0.02
284735;0.04
284736;0.03
284737;0.18
284738;0.05
284739;0.14
284740;0.31
284741;0.26
284742;0.03
284743;0.31
284744;0.2
284745;0.29
284746;0.05
284747;0.2
284748;0.54
284749;0.4
284750;0.17
284751;0.42
284752;0.07
284753;0.25
284754;0.32
284755;0.17
284756;0.02
284757;0.11
284758;0.38
284759;0.1
284760;0.07
284761;0.24
284762;0.43
284763;0.34
284764;0.15
284765;0.03
284766;0.07
284767;0.44
284768;0.24
284769;0.35
284770;0.3
284771;0.41
284772;0.21
284773;0.08
284774;0.5
284775;0.62
284776;0.15
284777;0.28
284778;0.28
284779;0.09
284780;0.85
284781;0.08
284782;0.08
284783;0.24
284784;0.25
284785;0.14
284786;0.32
284787;0.24
284788;0.44
284789;0.02
284790;0.04
284791;0.21
284792;0.17
284793;0.47
284794;0.17
284795;0.03
284796;0.3
284797;0.1
284798;0.28
284799;0.32
284800;0.26
284801;0.28
284802;0.51
284803;0.5
284804;0.21
284805;0.05
284806;0.11
284807;0.05
284808;0.4
284809;0.57
284810;0.42
284811;0.27
284812;0.39
284813;0.12
284814;0.74
284815;0.19
284816;0.33
284817;0.3
284818;0.13
284819;0.69
284820;0.54
284821;0.09
284822;0.2
284823;0.43
284824;0.62
284825;0.15
284826;0.21
284827;0.27
284828;0.17
284829;0.34
284830;0.0
284831;0.08
284832;0.03
284833;0.07
284834;0.13
284835;0.48
284836;0.04
284837;0.47
284838;0.41
284839;0.58
284840;0.21
284841;0.32
284842;0.44
284843;0.27
284844;0.37
284845;0.73
284846;0.03
284847;0.39
284848;0.33
284849;0.25
284850;0.59
284851;0.44
284852;0.05
284853;0.35
284854;0.0
284855;0.16
284856;0.24
284857;0.01
284858;0.54
284859;0.84
284860;0.23
284861;0.13
284862;0.74
284863;0.16
284864;0.8
284865;0.3
284866;0.1
284867;0.41
284868;0.48
284869;0.03
284870;0.28
284871;0.6
284872;0.37
284873;0.59
284874;0.1
284875;0.07
284876;0.29
284877;0.2
284878;0.01
284879;0.08
284880;0.17
284881;0.37
284882;0.14
284883;0.47
284884;0.28
284885;0.28
284886;0.43
284887;0.02
284888;0.37
284889;0.05
284890;0.48
284891;0.1
284892;0.65
284893;0.06
284894;0.31
284895;0.12
284896;0.18
284897;0.53
284898;0.35
284899;0.09
